id,left,top,right,bottom,center_x,center_y,dist_muslim,dist_muslim_shia,dist_jewish,dist_theme_park,dist_graveyard,dist_sports_centre,dist_park,dist_attraction,dist_university,dist_school,dist_mall,dist_hospital,dist_bank,dist_department_store,dist_clinic,dist_hotel,dist_pitch,dist_restaurant,dist_swimming_pool,dist_guesthouse,dist_college,dist_library,dist_cinema,dist_shelter,dist_convenience,dist_fire_station,dist_stadium,dist_car_dealership,dist_monument,dist_market_place,dist_police,dist_museum,dist_prison,dist_courthouse,dist_town_hall,dist_castle,dist_cafe,dist_supermarket,dist_fast_food,dist_hairdresser,dist_optician,dist_jeweller,dist_pharmacy,dist_bookshop,dist_computer_shop,dist_mobile_phone_shop,dist_atm,dist_bakery,dist_post_office,dist_doctors,dist_greengrocer,dist_shoe_shop,dist_clothes,dist_sports_shop,dist_recycling,dist_camp_site,dist_beverages,dist_community_centre,dist_gift_shop,dist_camera_surveillance,dist_hostel,dist_kindergarten,dist_furniture_shop,dist_bicycle_shop,dist_beauty_shop,dist_artwork,dist_caravan_site,dist_butcher,dist_travel_agent,dist_chalet,dist_car_wash,dist_doityourself,dist_dentist,dist_food_court,dist_drinking_water,dist_laundry,dist_toy_shop,dist_stationery,dist_florist,dist_chemist,dist_veterinary,dist_motel,min_dist_overall,nearest_type
17714,6052027.57458159,3741382.96101881,6052258.51468926,3741182.96101881,6052143.044635424,3741282.96101881,657.9721471228395,313.5799698625311,7157.449865853021,3949.133237521564,1243.4577469502863,1570.9180621576165,280.24291303797264,1505.8541281207013,668.5329411401402,437.4956271712878,125.41203156561254,1017.8851259292856,790.8476914652605,951.7161139911373,555.6736248223675,1281.9680196051634,1892.3037855884734,629.0055561896193,1619.1931473839131,1047.0418699484057,370.93966561130304,979.6376160083953,1102.4677100795232,807.7704648008263,1234.1267372670118,2486.4128878710953,3268.245766776801,1826.7726411919296,9548.078404452272,2035.690759640794,2665.1397464128618,1870.5046782477345,4427.112853273477,4560.187473200909,2560.1415132435714,4530.652412441034,653.9199738784757,315.0623241960011,703.5920616917089,1344.4789284674237,1328.1169847948752,2132.227271217969,878.0650277229219,1139.0102975583495,1875.7877257092375,1203.8968346164738,407.0306160744156,447.22566412445383,921.3377999718043,770.6039128865026,1720.1228860693525,1975.5177818162147,423.47802325074764,2134.791602308507,1999.8316711508492,4735.563574581664,956.4821171705889,1716.2122490540573,1778.349312450902,6459.473468882421,7473.786171205807,3545.1047115746296,5028.220222778155,824.7197505681604,330.520258959185,8303.157118871974,9546.765490752812,1825.2440948134058,1777.5793219951593,5377.6298758898165,2629.8963592331843,1607.6186942581055,1671.0515389878042,1138.1208940190368,8421.900975950852,3188.6242178042994,6160.442472532819,6186.754921952547,1610.5478035595906,2365.3343894266604,1756.0259583957898,4892.817535593135,125.41203156561254,mall
17717,6052027.57458159,3740782.96101881,6052258.51468926,3740582.96101881,6052143.044635424,3740682.96101881,1089.7759600680888,167.595683321502,7696.419213072863,4536.872444219282,1032.0850806120811,1674.2937940434322,36.97435767251845,1171.1556835914419,672.6394508215905,190.91113329499572,497.7303953943904,1269.1334196272064,1291.2617697913283,1551.3920166449554,752.248817787007,1010.4048812437321,2046.3317072576745,654.0900067771552,1741.8139759721266,1335.5459498056823,537.8836693458455,1237.4973287075486,1225.380486670872,1183.4972207005358,1046.933884973979,2258.6315640706093,2905.113753607185,2325.57121733289,10147.728819237398,2108.2295679472877,2897.017561827295,2213.9783544311617,4937.97739486583,5011.304371839839,2690.2358864665866,5043.5718335065685,524.2271033165447,313.9197338362203,1053.282193085022,1264.1009509969203,1406.6365406451528,2716.6022744740776,1066.8443709502835,1512.1646281498963,2418.6671392691405,1760.5633553564085,410.9956015887972,159.88087192734005,1327.2830611569316,1080.9648462333514,2103.254364830281,2525.116726126456,866.3920780809987,2689.5171733754846,2563.628831765287,5161.259485487,1556.4635560420916,2289.5283189134457,2376.7816277307516,6044.493732538963,8073.496490126397,3294.495626695687,5613.335746757519,1287.2966278146869,359.30814841623805,8903.155216148796,10146.153607241686,1652.3320214192695,2336.7769677214965,5952.167097378105,3143.3251650850584,1513.1154201269148,1160.6253044336045,564.8338631405148,9021.875256719572,3601.177553856755,6750.356365377192,6776.380454670609,2205.7475428231382,2960.1924031132617,2354.6086615023573,5445.701441333639,36.97435767251845,park
17716,6052027.57458159,3740982.96101881,6052258.51468926,3740782.96101881,6052143.044635424,3740882.96101881,925.2298151764041,327.30886888433656,7515.735182245173,4340.586614653602,1070.2937907719192,1615.9932936698451,163.58242368346657,1261.0588045494721,608.7758084858026,89.99360241327841,300.6655232759079,1233.3972741920782,1113.5759197805357,1351.4680832647382,632.5951167076586,1071.646404894933,1976.1714272138001,735.2293633655531,1724.8699398867516,1377.6472433120168,398.4277094704998,1122.8667382812694,1151.6002961090671,1035.0240684184319,1076.2914603165102,2457.2925827491536,3017.7697192269734,2153.5754190323973,9947.840663432615,2065.050499077551,2807.631942579674,2086.639088672347,4765.381052271025,4857.353628097666,2632.4299811833175,4870.388244683011,545.8119470677918,137.0589492534665,1086.165626128989,1260.0960304298965,1351.6838190761619,2520.9951058712963,1147.666622043638,1369.9912631350837,2234.4634742358303,1571.4679172509586,296.37177748710207,301.668712448493,1173.6302641128955,1107.298643906609,1963.5156046858751,2339.16648028019,692.9656321683357,2502.2883151927317,2373.725081459835,5015.401656297122,1356.46791865756,2096.76451785574,2177.2083110359067,6179.4445937209575,7873.588146139253,3368.2423846205334,5417.935493045507,1118.693863834567,459.8754756619953,8703.155821239967,9946.3493701444,1688.3836672654497,2147.9324508103223,5760.077817538107,2968.576597586907,1519.1526602440624,1322.436569434958,751.3085818098018,8821.883441086331,3457.5658080587814,6553.514923981965,6579.630197237222,2007.0300340628726,2761.6592174936745,2154.9935084359845,5260.259556742241,89.99360241327841,school
17719,6052027.57458159,3740382.96101881,6052258.51468926,3740182.96101881,6052143.044635424,3740282.96101881,1445.937241945254,331.66662162978645,8060.524514620347,4930.339786133276,1069.8323437512481,1851.1916367424587,406.93122394308506,1083.6412176371496,687.9663283219942,577.1858327240027,895.7718044930962,1083.9736164813064,1621.0439931567341,1951.2866544315254,987.7103312868245,1002.9466774834099,2234.2590156272995,555.3685952591447,1841.574098869126,1309.8331258932808,889.0822492317764,1520.7036173423548,1446.4803930037374,1516.392881085503,1100.6384798923007,1862.169689416121,2710.201027161342,2681.244168243617,10547.517851905102,2246.1141124218816,3106.853393808576,2497.3936591811903,5288.964842947096,5328.390562343958,2844.77277877028,5395.506205290611,684.5588392761413,619.0799018049038,867.5895195622908,1363.146958740542,1588.0115802253615,3109.4937056342683,1010.0462290305377,1829.2548935974496,2763.961065858768,2144.697450638042,755.698149127205,366.98454393077157,1664.3992849130088,964.0380065920808,2408.3707583848063,2902.627050924377,1237.5390758079566,3068.8131668358064,2947.445815697339,5463.267418094484,1956.457506609135,2678.241378711459,2776.1125082510025,5785.900316664129,8473.326155542502,3179.778416783563,6005.044929380034,1645.7356719676973,385.76057975272096,9303.154084016147,10545.784346329418,1652.0667393434833,2719.2558107197156,6337.814018819291,3500.940623445321,1578.8936676117,885.1419838178444,261.11818904205467,9421.859930353461,3903.321238265026,7144.5655893872545,7170.42042941233,2603.7717935237924,3357.781101145941,2754.0065002943084,5819.478615463217,261.11818904205467,food_court
17718,6052027.57458159,3740582.96101881,6052258.51468926,3740382.96101881,6052143.044635424,3740482.96101881,1264.5841511711612,170.42749333854135,7878.036689244113,4733.469234179354,1031.9255926079009,1753.592054144517,208.61446064672194,1110.3791973399586,783.7599610885969,380.5197408238369,696.4706283197712,1163.1204662549383,1456.8013378996573,1751.3333202266606,900.8773423954691,986.6154422864491,2133.001032001623,572.8298235802038,1781.194976485935,1307.5446076003918,707.0311477042526,1371.8489585877232,1325.4929016139597,1345.3834102613064,1055.3377712671768,2060.2296588482777,2802.220149187428,2501.7345759120394,10347.621297308819,2169.062068866166,2997.102664587554,2351.454363028138,5112.571264155461,5168.4096921634045,2761.349424435908,5218.6733970938585,575.9491558648007,508.23817547793726,981.0633512251957,1299.2537945749682,1486.6753405515294,2912.8061232303867,1019.3994056813834,1666.2555818928156,2592.5428563070423,1951.833815031025,574.4549926319819,200.29921204578284,1491.9626845288474,1004.4536517297167,2252.1021993928957,2713.0663719601052,1049.3183971305189,2878.464597561213,2754.961853050783,5310.644516353091,1756.4601869177716,2483.4368127404496,2576.4211189541697,5913.228684782826,8273.409264453316,3231.4619148428465,5809.04909643991,1463.826921116365,314.57397413761106,9103.154637645783,10345.965409304006,1640.0496364824598,2527.338398494215,6144.761170796341,3320.924445267215,1533.3661480954534,1012.5530674509328,391.931117416594,9221.867427343797,3749.9597640169777,6947.378229254717,6973.315610273766,2404.6777097378786,3158.9106497859602,2554.2840241920267,5632.139715240423,170.42749333854135,muslim_shia
17721,6052027.57458159,3739982.96101881,6052258.51468926,3739782.96101881,6052143.044635424,3739882.96101881,1820.400332933987,492.3260722662296,8427.884799772362,5324.780675139698,1242.5308341649036,2090.58873122336,670.1929421897877,1138.8375397376533,642.0731617583264,974.5973066752346,1295.020735335994,1029.222019605332,1969.469625822172,2351.2171371898958,1028.279969721926,1144.939322282566,2473.1262082020057,713.4667590255992,2017.1451103873114,1402.7268626972125,1269.4942497109305,1847.6145011982148,1732.932115685652,1875.6942896452215,1283.253508599357,1467.6291637004958,2563.3363598745996,3047.927015627775,10947.322297426546,2442.422015310676,3351.472104568971,2809.314867355939,5646.474782344722,5655.998626461222,3044.3546443921578,5753.7255394151525,991.1748347342866,479.21068958794507,757.0760365568021,1561.5338766532923,1839.819339060642,3503.994048665114,1105.545050067754,2173.868687127334,3117.0315040390683,2498.082433716813,1137.2079847869647,750.8617833928602,2024.5418333054408,1005.1137037747384,2738.032230728555,3285.4639113757285,1622.4582260698462,3452.78523514104,3335.0683480080666,5777.195018925361,2356.453510903042,3069.8556712291684,3175.6118168026933,5544.130271381196,8873.171174969975,3112.6002193291965,6397.780162049952,2019.8413789183724,698.9421322713387,9703.15304522479,10945.442062193271,1745.9805020338938,3106.151595043649,6725.1379107921775,3866.8691992776808,1736.7475788446636,734.7799437534898,370.5780948018469,9821.845852312661,4221.771382225701,7539.384846426432,7565.086001006569,3002.321249105415,3755.8818915104657,3153.5569851367336,6196.531168607487,370.5780948018469,food_court
17720,6052027.57458159,3740182.96101881,6052258.51468926,3739982.96101881,6052143.044635424,3740082.96101881,1631.654356748147,520.5381497267739,8243.824890456784,5127.452566580694,1142.0210413094014,1964.3665288157556,606.3547219645542,1093.4416377836164,634.647781826731,775.5589583248722,1095.3277661675056,1037.85759304156,1792.5671862981392,2151.2486646106286,998.0223286746344,1057.5415097252383,2348.219175312166,607.2351656626155,1920.9723524799977,1342.2565829638772,1077.5163330428345,1680.2111231681647,1583.565477793545,1693.764511083888,1178.5891206761148,1664.573716349677,2630.1979869851584,2863.470742153134,10747.41825556234,2337.782486342025,3225.283187436712,2650.398565580801,5466.983929809255,5490.995649579745,2939.4580592061934,5573.905488714699,827.9638752511,516.1893111224423,789.2641191587525,1451.9913359003642,1706.8561713441745,3306.5786999903444,1039.813262684248,1998.984559047785,2938.9935497339216,2338.7601561613938,944.5426653300296,556.0895041465819,1842.416160157999,964.2672958443125,2570.707121236431,3093.502619177026,1428.9635508810788,3260.317479399267,3140.8691251273913,5618.864350040352,2156.4553234665573,2873.759795530947,2975.8453479208706,5662.774184991813,8673.24687872191,3140.005645314252,6201.296461458393,1831.4209098372007,527.887928046835,9503.153553689464,10745.610020285407,1687.864393949872,2912.261140035792,6531.284959956827,3683.0193220516862,1647.603921797822,788.4725414557475,250.5103121585704,9621.852745022436,4060.7431766162413,7341.905111194947,7367.68129526377,2802.9948658158482,3556.7782265829483,2953.766532934517,6007.6338886186195,250.5103121585704,food_court
17723,6052027.57458159,3739582.96101881,6052258.51468926,3739382.96101881,6052143.044635424,3739482.96101881,2011.4791033369181,426.3981152745876,8798.092346962067,5719.99371240508,1504.4017096390091,2186.3726885990773,294.69521330426204,1239.1946908827115,819.2790862678127,1373.512407974512,1694.6239359148508,1124.0983631575104,2334.4887205387654,2751.1678328790344,695.2703221291486,1391.3554777779518,2403.0062603321417,836.4591401287535,2250.856199559013,1593.619303653594,1659.145579567749,2198.822229803431,2057.6204479459407,2248.779839514885,1549.8625975374352,1077.1233783129496,2473.0946160800095,3422.0823916800805,11347.140526635247,2684.3662186310935,3623.8367133175398,3141.2616826644385,6009.343210815917,5992.403102277607,3280.770982380791,6117.1257919473,767.2141670870939,400.2701639692618,844.7583534968958,1827.1853941918787,2137.3089673309346,3899.6150426397144,1320.7067542341924,2534.8050560142137,3480.2715441127543,2563.987604645294,1528.202967125825,761.9256951213902,2397.355686999444,1187.9132278401114,3084.3785894688363,3671.9616595420293,2013.2656125141093,3840.030925275358,3725.308703355838,6101.2026430679425,2756.4506748583976,3463.387186225865,3575.2230928385625,5321.477093600666,9273.029562253938,3096.0570845663906,6791.36344189935,2402.3056612335527,1052.6700367398912,10103.152088688157,11345.12390387927,1920.30500590923,3495.9981834451046,7113.864863856075,4238.95854659551,1964.6065997092846,785.0648380661141,725.584964043034,10221.832876054212,4553.107786827477,7934.7230741842895,7960.284119974451,3401.211286131706,4154.3475592130735,3553.2086222660873,6576.295742377655,294.69521330426204,park
17722,6052027.57458159,3739782.96101881,6052258.51468926,3739582.96101881,6052143.044635424,3739682.96101881,1978.5753937560137,414.84955956515927,8612.655547039674,5522.301028932361,1365.1203935578912,2227.641494205145,477.4954704002168,1177.8200772472612,708.3347253404128,1173.9625728784038,1494.795803634349,1058.9842056645302,2150.4241666888474,2551.190552554216,854.6228750053718,1258.3235111153995,2454.0320374821226,777.2287868089327,2127.8190744812728,1487.8281379765824,1463.6221684998352,2020.952565415089,1891.6732838125092,2060.9754771486587,1408.6897526741022,1271.6387329451159,2510.6662735157665,3234.231515216597,11147.229781765074,2558.441644497883,3484.5772908985705,2973.194829045259,5827.301403438569,5823.195660576653,3158.44530106696,5934.837215013781,942.7557287413807,522.3354909573405,776.7820804226056,1687.749168668732,1984.0646186824113,3701.6868974740746,1201.3526102708413,2352.7581410833477,3297.588165457675,2523.3359152537764,1332.0372197118602,773.7865551303663,2209.760612011212,1081.986920991489,2909.4855026002583,3478.3311761604123,1817.3619785108199,3646.063863063776,3529.9154254163095,5938.040753416705,2556.4519819443694,3266.425006325065,3375.4059440742117,5430.2623750497505,9073.098808090694,3097.8903786497917,6594.475278666488,2210.2976819860314,882.2553734324492,9903.152557297575,11145.28012952574,1824.2833153327056,3300.771200041263,6919.340764132816,4052.249188048381,1843.3625856358371,733.5626645727533,540.2784765249758,10021.839234705727,4386.00867089025,7736.994058628877,7762.623573037114,3201.731648322482,3955.0760059520885,3353.3724198074656,6386.104611370633,414.84955956515927,muslim_shia
17725,6052027.57458159,3739182.96101881,6052258.51468926,3738982.96101881,6052143.044635424,3739082.96101881,2132.750189761977,664.2633092278605,9170.80234729279,6115.829208011463,1817.2963803626021,2084.1909997341177,211.0259645822876,1439.5451285049064,1118.1138123381313,1772.9164558831483,2094.378634201777,1337.1223932259566,2709.4029906252995,3151.1310450568694,479.00098698835154,1697.3078917440296,2349.2064148578083,1063.401384814704,2526.6247972002193,1852.4584526035574,2052.7816392274376,2564.363283842119,2405.1091655132323,2629.7894335876954,1864.7811064997445,697.4626743219928,2445.7515544945886,3801.5045308798576,11746.971132112467,2960.7800814280895,3918.1653591792387,3487.520594061707,6376.655407272988,6336.203075805049,3546.663400554321,6484.836029237406,477.7823839239426,171.52259307640213,1083.5447505650222,2135.1404828629898,2463.989456812856,4296.047098028995,1608.1986207027785,2905.9883473816144,3850.804415229355,2688.4287284406314,1922.9057742908572,483.84818861534006,2777.7434988085915,1460.1445531998716,3442.377386318814,4061.075195726005,2407.094962339856,4229.651183506067,4117.422614295532,6433.767566275805,3156.448557605106,3858.249312997949,3974.912567103252,5120.435181641094,9672.89965959292,3130.9517429081075,7185.655418819778,2789.6927759161367,652.8321447601651,10503.151205008555,11744.827408349429,2155.6193351233346,3887.908032079815,7503.776827920582,4615.718981392586,2241.2197640168515,1006.355818879767,1111.58398501584,10621.820877108314,4894.714234064957,8330.506387096804,8355.939225413817,3800.3346619724807,4553.082307899013,3952.930731519014,6958.328309220891,171.52259307640213,supermarket
17724,6052027.57458159,3739382.96101881,6052258.51468926,3739182.96101881,6052143.044635424,3739282.96101881,2063.331233114407,521.0859318270207,8984.153956794804,5917.841454936072,1656.1688679062574,2126.5086005968396,160.27667714350923,1328.136600450817,959.5302805376003,1573.1765785189539,1894.4883408952985,1218.9121019416666,2520.982164944056,2951.148192465902,562.5134515588871,1538.948365754887,2367.827048878839,935.5443330838908,2384.3433579206135,1716.2786492291589,1855.6234144551647,2380.2077902774863,2229.1648666979536,2438.5244751302052,1702.8626847758303,885.0561999615301,2451.3157330703675,3611.2383328815995,11547.054362691199,2818.86862821852,3768.568183452453,3312.8782691928436,6192.493036269123,6163.4553765735845,3410.445683166891,6300.48911913204,606.9981814499895,234.13265908415335,950.7065536430792,1977.0472106538748,2297.7525612126014,4097.744388640249,1457.8355761727958,2719.375382979789,3664.763612097707,2619.320662374084,1725.2493914697227,627.4962860228031,2586.8101239907396,1315.8951236927592,3262.158285017215,3866.2406918405677,2209.9032313942757,4034.5871313683015,3921.166530511744,6266.499772147196,2956.4495446172145,3660.6788006435813,3775.0596074553246,5218.092319378053,9472.963239847084,3107.123129786866,6988.428335397774,2595.5209760271114,852.7320843858641,10303.151638271576,11544.973088887838,2031.5346457392272,3691.7361880666804,7308.684559633282,4426.82907253843,2097.944842249318,880.0792106853054,917.0857363924669,10421.826761450144,4722.76497147736,8132.563154671878,8158.058703194243,3600.7486552034693,4353.6859180034235,3753.062275098397,6767.0524805900295,160.27667714350923,park
17727,6052027.57458159,3738782.96101881,6052258.51468926,3738582.96101881,6052143.044635424,3738682.96101881,2317.584639381786,605.2985457468259,9545.72168254184,6512.1736565588135,2159.1451466247604,2056.083342983315,170.836963800339,1711.425391915323,1465.9941246426597,2172.5398003771033,2456.93941742941,1622.4042217891401,3090.613457696694,3551.1025445027735,543.5835448558573,1979.219980402111,2362.8589615173164,1371.853169018728,2832.1921016345013,2154.897248656503,2448.481337992873,2938.8941635855726,2766.820971488083,3015.7211680476016,2207.4290654676397,364.2987675472851,2483.385663271306,4137.051060982139,12146.812891707817,2571.6113230975916,4229.875534688494,3844.2261677785327,6747.685717401804,6686.257839441762,3835.9072349095277,6856.1628260772995,433.51405351723963,467.5722358174471,1398.0421228100554,2469.6241208679253,2809.6972194057853,4693.084684531566,1936.062828675976,3283.9457788216037,4226.712584023051,2863.785190798204,2319.424265819013,393.47684929893154,3162.9738538846977,1781.2653916811475,3808.7442624183273,4452.118716019977,2802.6726332042444,4621.045418646892,4510.92152826069,6773.629492520663,3556.4469166131803,4254.071546270087,4374.65880597157,4943.641819656752,10072.780072386682,3215.610076166713,7580.545507815456,3180.204250988069,253.50623703244534,10903.150386167361,12144.550436696249,2434.3003348385523,4281.3145683504745,7894.698225091933,4996.093861270074,2550.774974320202,1314.981850984476,1504.913409948247,11021.809749073213,5244.58428741947,8726.674227157142,8751.989339967293,4199.624849087033,4952.021139117481,4352.703897926992,7342.2748536536865,170.836963800339,park
17726,6052027.57458159,3738982.96101881,6052258.51468926,3738782.96101881,6052143.044635424,3738882.96101881,2218.0872314483204,805.2797361723526,9358.002407930348,6313.943800618782,1985.50672351824,2060.501254144989,340.47381051839585,1568.6406613840413,1288.2773907098012,1972.7090438992577,2290.356846468112,1473.1075577406993,2899.375459517552,3351.1159443307292,471.6593133681741,1863.6915212270212,2347.5384183897577,1210.9507881356196,2676.2982799370384,1999.39796825066,2250.4414367906415,2750.732443938785,2584.5549313471765,2822.2656349482663,2033.4885854400252,519.2146830112074,2456.5122652710447,3977.3454828820095,11946.890687640087,2771.4537354209474,4072.0920189030876,3664.7561121470108,6561.745069870214,6510.51124387854,3688.699336599745,6670.084970365064,410.0063664048363,289.86530979316876,1234.623627594309,2299.7682687537317,2634.9233867440544,4494.500223866281,1768.4233203918034,3094.2744022919132,4038.1799063618196,2770.281091057369,2121.0015961416893,393.0223279665926,2969.870581821,1616.3119302659752,3624.672049051036,4256.388892410818,2604.71496009006,4425.155923542791,4314.022601866964,6602.856260695375,3356.4476882185095,4056.0579681529402,4174.779610038113,5028.839373575526,9872.838654896146,3167.2548822572057,7383.031694164502,2984.634388162247,453.0205411714283,10703.150787937497,11944.686604540426,2290.470785466675,4084.4512054302195,7699.120948150756,4805.5080681343325,2392.6469652079873,1153.674413041159,1307.7429654151758,10821.81521026254,5068.722313414165,8528.545589149107,8553.918334474276,3999.9620258234186,4752.529424673213,4152.8118541065805,7150.081568957802,289.86530979316876,supermarket
17729,6052027.57458159,3738382.96101881,6052258.51468926,3738182.96101881,6052143.044635424,3738282.96101881,2552.209581806921,205.44605489042306,9922.599920786279,6908.939467442963,2518.1837491151236,2105.0190743112494,309.37190128342615,2026.2437087336816,1835.2381452095765,2572.2802352978388,2803.245428860697,1948.4595513615727,3476.0492695274775,3951.0798144338905,825.544786756179,2167.6450346213933,2442.833224851075,1654.6019740358809,3158.9224959303224,2485.067803081511,2845.3838522507735,3319.3732477678896,3137.8410537337236,3404.901740404749,2566.7250696138576,314.5997488882588,2583.158539224844,4466.208712444646,12546.66473903064,2172.013530366188,4555.400563730963,4208.7230562323675,7121.853052299856,7041.634637862965,4143.615251544354,7230.549015757583,683.8076211960865,853.1281213739232,1747.8484853743691,2821.2163538418927,3168.209728882905,5090.586119877175,2287.0014756294595,3666.5830798391476,4606.680354824691,3081.3766745020484,2716.963605376232,590.9200220974332,3551.471280405212,2129.2699863950393,4181.280144067115,4817.448169898003,3199.350187163342,5013.7981997943025,4905.472157044545,7119.743528177752,3956.445607431933,4650.608742984127,4774.447551415119,4793.780599144102,10472.669619002962,3346.257238687796,7975.944871556483,3572.8157483988016,149.46911117867663,11303.14962528101,12544.291122538658,2743.1626861038712,4675.840031526877,8286.486194238276,5379.31650175496,2882.679293403396,1663.0100729231772,1901.0286129199699,11421.799400451604,5601.169633436956,9123.1765009999,9148.383161793836,4599.038399834152,5351.1184085226305,4752.51523699506,7727.85010169618,149.46911117867663,beauty_shop
17728,6052027.57458159,3738582.96101881,6052258.51468926,3738382.96101881,6052143.044635424,3738482.96101881,2429.503273322086,405.33591683519785,9733.930131980023,6710.508561128941,2337.002049475006,2071.0605998506703,149.8269693750767,1864.7574157615436,1648.8234931488398,2372.39908037481,2628.1872303307046,1781.6691727382172,3282.895830595179,3751.0905735266524,669.7041381006858,2065.9134452998887,2394.8420236478014,1541.9339880186749,2993.334548280188,2317.2337105026477,2646.8160239378954,3128.5250248922803,2951.384824685102,3209.9789738580594,2385.4580966824383,275.3966176599001,2525.8575168951725,4300.128587861641,12346.73761565771,2371.7954773944507,4391.100165960499,4025.631912699865,6934.408894757399,6863.332363679028,3987.7143621166147,7043.0038963128945,536.4360620813998,658.1988252748276,1569.951608326945,2643.700532734146,2987.6371391891694,4891.78448524007,2109.3500214653977,3474.775630138078,4416.254247632633,2967.8399408661185,2518.0965189810618,484.9551645133272,3356.884854735209,1952.7796945077705,3994.3482884992914,4641.674778109439,3000.9011570704997,4817.272732026806,4708.081887439142,6945.963014909261,3756.4462271710236,4452.262705698372,4574.548561873534,4865.178664437181,10272.723770633032,3275.4836031810146,7778.186382125632,3376.293192986139,57.4735913741866,11103.149998871306,12344.418679639419,2585.610144881445,4478.455896489284,8090.4917499670955,5187.388548040031,2714.4329866691246,1485.7287388790912,1702.7439852459447,11221.804482544729,5422.119770458021,8924.886344803655,8950.146140759214,4399.318303795394,5151.552270155868,4552.605424419024,7534.87449201647,57.4735913741866,beauty_shop
17731,6052027.57458159,3737982.96101881,6052258.51468926,3737782.96101881,6052143.044635424,3737882.96101881,2824.2430735040693,195.01239308529918,10301.222060291018,7306.05799295376,2888.0081413357793,2225.9227060109106,604.495706988746,2366.9284446879956,2215.1883273838757,2972.0905157120005,3162.2489731105,2297.997778002637,3864.4463385417976,4351.061263471225,1177.9496252567635,2408.3310115959207,2582.9761626561553,1907.958252453604,3500.895681111973,2833.2916933413985,3243.047589968352,3588.9854699656635,3515.2232743777836,3796.3321193241495,2936.564674393736,620.670936942145,2738.286275209186,4806.126199452058,12946.525739406323,1772.5971779013523,4891.983396652576,4579.151089349491,7498.687835633462,7401.56691861977,4465.9725022474895,7607.5429305960315,1033.0785502636056,1247.8106375771417,2115.5204746113204,3184.255035639767,3535.633932923483,5488.4506221325855,2651.8695711670716,4052.5748709290037,4989.780407504588,3332.9414638267353,3115.1329892972403,667.0927946127483,3942.270020017383,2492.9249796823956,4558.472817713767,5174.275902721675,3596.7637330372722,5407.613523110148,5300.8396630112065,7471.24081475843,4356.444538663092,5047.6924074131175,5174.268950659895,4673.443101654459,10872.567291624599,3517.772996228729,8371.781351191348,3966.9037883480855,548.1027441809946,11703.14891640703,12944.047829969777,3073.11973809517,5071.2232811905,8679.023379927801,5764.819006828047,3230.050595209799,2030.2777487007395,2298.489765658918,11821.789752129238,5963.265730891538,9519.971421693705,9545.077869933008,4998.545741836207,5750.341127428281,5152.355862390678,8114.821893422927,195.01239308529918,muslim_shia
17730,6052027.57458159,3738182.96101881,6052258.51468926,3737982.96101881,6052143.044635424,3738082.96101881,2684.224533054451,10.906762280667003,10111.705225218302,7107.458334777439,2702.021504238007,2157.0624928764955,497.8571004935284,2194.084527708078,2024.247807879517,2772.1785334362153,2981.442897521836,2121.0007556572436,3669.9362411118,4151.07009206703,997.2686485052196,2282.404790734261,2505.913009392607,1774.5439393812208,3328.2924980628673,2657.358068220177,3044.1391999585853,3510.0800840800466,3325.8714006425466,3600.381467429769,2750.5899067183254,449.5583465831747,2654.3285180784637,4634.968678868065,12746.594148923572,1972.2757833525247,4722.4557091181305,4393.28888551348,7309.962727498342,7221.073716005053,4303.164983106137,7418.744789724695,852.8904249141866,1049.9664229701998,1930.0778748958787,3001.5614142627633,3350.989420591198,5289.478106367098,2468.074955508154,3859.2223676440285,4797.885597148205,3203.3873486873863,2915.9856630260524,597.5781409739974,3746.627894939054,2309.595811964423,4369.369409480343,4995.044443603071,3397.9810896615013,5210.5880859834015,5103.065657841962,7294.867621113532,4156.445047334015,4849.09065290475,4974.354661409703,4729.767587161764,10672.617496652185,3427.2557798088633,8173.8124393169,3769.7041023147212,348.3946278111076,11503.149264681591,12744.167567784634,2905.9427426484795,4873.4374710320135,8482.667631017819,5571.812281813662,3054.75586227704,1844.943121008517,2099.6386581956444,11621.794493272208,5781.593181803855,9321.539715579762,9346.695298822942,4798.781810854602,5550.715778339894,4952.432332227357,7921.174204505975,10.906762280667003,muslim_shia
